,age,fnlwgt,educational-num,capital-gain,capital-loss,hours-per-week
7051,36,367216,10,0,0,28
7052,23,408988,10,0,0,38
7053,48,175662,9,0,0,24
7054,77,161552,1,0,0,60
7055,26,311743,9,0,0,39
7056,25,323229,13,0,0,40
7057,38,163204,9,0,1740,40
7058,25,201481,13,0,0,40
7059,27,154210,12,0,0,40
7060,36,247547,9,0,0,40
7061,51,254230,10,0,1977,58
7062,33,156464,13,0,0,50
7063,31,108322,10,0,0,28
7064,33,213179,10,0,0,40
7065,24,160122,13,0,0,20
7066,64,80392,9,0,0,4
7067,36,254202,15,0,0,24
7068,26,232914,10,0,0,40
7069,31,206609,13,0,1876,40
7070,33,44623,9,0,0,45
7071,22,199005,12,0,0,40
7072,37,403344,9,0,0,40
7073,37,118577,9,0,0,25
7074,37,122889,16,7298,0,40
7075,23,196508,10,0,0,24
7076,26,40915,13,0,0,40
7077,37,143774,9,0,0,50
7078,22,173004,9,0,0,1
7079,49,353824,9,0,1887,40
7080,53,171058,10,0,0,40
7081,40,335400,10,0,0,40
7082,30,263650,13,0,0,17
7083,59,187025,9,0,0,40
7084,49,149218,9,0,0,50
7085,26,190916,9,0,0,40
7086,50,240989,2,0,0,40
7087,47,216093,9,15024,0,40
7088,42,111483,13,0,0,60
7089,24,214810,11,0,0,35
7090,46,165402,9,5178,0,40
7091,50,36489,10,0,0,40
7092,18,173923,10,0,0,10
7093,20,273147,9,0,0,40
7094,18,113814,9,0,0,40
7095,41,118768,12,0,0,48
7096,62,34916,10,0,0,40
7097,36,73023,9,0,0,70
7098,46,179869,9,0,0,40
7099,48,259131,10,5455,0,40
7100,52,257756,11,0,0,40
7101,53,448862,9,0,0,40
7102,31,150553,12,0,0,40
7103,30,205152,11,0,0,35
7104,26,220499,9,0,0,40
7105,19,134252,9,0,0,35
7106,20,175808,9,0,0,40
7107,35,185621,13,0,0,40
7108,24,278391,12,0,0,30
7109,22,174907,10,0,0,15
7110,40,175642,13,0,0,60
7111,24,216889,5,0,0,45
7112,34,183557,9,0,0,20
7113,24,196674,13,0,0,40
7114,20,169188,10,0,0,30
7115,46,203785,10,0,0,40
7116,49,196707,13,0,0,45
7117,37,190297,13,0,0,45
7118,18,255595,7,0,0,5
7119,38,374983,10,0,0,55
7120,21,176178,13,0,0,35
7121,35,181165,9,0,0,40
7122,43,212490,11,0,0,40
7123,61,215766,13,0,0,50
7124,46,261688,9,0,0,40
7125,39,123417,13,0,0,60
7126,29,108431,11,0,2415,40
7127,58,32954,10,0,0,40
7128,47,224752,10,0,0,40
7129,35,122353,7,0,0,40
7130,37,176159,13,0,0,40
7131,28,189407,9,0,0,55
7132,26,181772,10,0,0,40
7133,36,109133,9,0,0,40
7134,49,165229,11,0,0,40
7135,23,315449,10,0,0,20
7136,40,37848,9,0,0,40
7137,37,54595,9,0,0,40
7138,20,127914,10,0,0,40
7139,20,121596,10,2907,0,35
7140,38,95336,13,0,0,45
7141,40,299197,9,0,0,23
7142,58,299991,7,3674,0,40
7143,28,70034,5,0,0,40
7144,30,256970,14,0,0,35
7145,29,108706,10,0,0,40
7146,52,227832,13,0,0,50
7147,26,272865,9,0,0,40
7148,39,60070,9,0,0,24
7149,40,223730,14,0,0,38
7150,51,22743,9,0,1740,40
7151,26,195994,13,0,0,40
7152,19,181242,10,0,0,40
7153,64,133169,7,0,0,40
7154,22,99199,10,0,0,50
7155,40,246949,9,0,0,40
7156,31,284889,13,0,0,41
7157,35,150309,10,0,1887,40
7158,24,201799,13,0,0,84
7159,58,52090,15,0,0,40
7160,83,107338,10,0,0,12
7161,45,32356,13,0,0,55
7162,47,50092,13,0,1138,40
7163,28,311446,9,0,0,40
7164,29,128553,11,0,0,40
7165,23,203203,13,0,0,40
7166,30,429281,9,0,0,40
7167,31,192660,11,0,0,30
7168,30,170449,14,0,0,40
7169,57,221417,13,0,0,40
7170,80,156942,2,0,0,15
7171,21,177504,10,0,0,35
7172,24,378546,7,0,0,39
7173,39,33001,9,0,0,40
7174,30,213722,15,0,0,50
7175,36,152307,9,7298,0,55
7176,61,53777,15,0,0,50
7177,23,60668,10,0,0,55
7178,34,132544,10,0,0,99
7179,53,277772,9,0,0,40
7180,23,415755,7,0,0,30
7181,51,136080,9,0,0,31
7182,29,241607,9,2597,0,40
7183,22,180190,10,0,0,40
7184,19,400356,10,0,0,40
7185,55,154274,14,8614,0,40
7186,48,146497,9,0,0,37
7187,47,189498,9,0,0,65
7188,32,65942,9,0,0,56
7189,27,151382,9,0,0,40
7190,41,56651,9,0,0,45
7191,25,164488,12,0,0,45
7192,27,183061,9,0,0,60
7193,31,289228,9,0,0,35
7194,28,38918,13,0,0,50
7195,23,194630,9,0,0,53
7196,31,262848,9,0,0,40
7197,21,157595,9,0,0,35
7198,26,102476,10,0,0,40
7199,45,93663,10,0,0,35
7200,30,202450,9,0,0,40
7201,45,72393,9,0,0,35
7202,27,53147,9,0,0,40
7203,29,337944,7,0,0,60
7204,31,37939,10,0,0,40
7205,57,118993,5,0,0,40
7206,60,772919,13,0,0,25
7207,26,143062,10,0,0,40
7208,31,32593,13,0,0,40
7209,39,167882,8,0,0,48
7210,52,48413,9,0,0,40
7211,50,123429,9,0,0,40
7212,61,244261,9,0,0,40
7213,37,318891,10,0,0,40
7214,20,259788,9,0,0,40
7215,42,248876,10,0,0,55
7216,63,334418,2,0,0,40
7217,38,166497,15,0,0,60
7218,54,260833,10,0,0,45
7219,35,107477,10,0,0,40
7220,20,37932,9,0,0,45
7221,58,216948,6,0,0,40
7222,38,157473,11,0,0,48
7223,21,117222,10,0,0,40
7224,27,186733,9,0,0,50
7225,53,231472,14,15024,0,50
7226,31,187689,13,0,0,40
7227,32,323985,14,0,0,45
7228,53,270655,8,0,0,45
7229,36,301614,10,0,0,45
7230,25,112754,10,0,0,50
7231,23,35633,10,0,0,40
7232,30,112358,10,0,0,40
7233,57,247337,9,0,0,72
7234,40,115411,12,0,0,65
7235,42,884434,10,0,0,40
7236,55,72812,9,0,0,36
7237,26,192549,10,0,0,40
7238,43,54310,13,0,0,50
7239,58,33386,12,0,0,20
7240,30,233433,9,0,0,45
7241,24,106373,9,0,0,40
7242,60,215591,9,0,0,50
7243,39,184531,9,0,0,40
7244,40,69495,9,0,0,40
7245,63,22228,9,0,0,40
7246,38,55899,13,0,0,40
7247,50,181498,9,0,0,40
7248,31,203572,9,0,0,30
7249,23,120601,11,0,0,40
7250,36,74706,6,0,0,40
7251,59,259673,10,0,0,40
7252,48,126441,2,0,0,45
7253,25,127784,10,0,0,40
7254,43,33658,10,0,3004,40
7255,36,234901,10,0,0,40
7256,45,34307,13,0,0,40
7257,75,124660,9,0,0,40
7258,29,278637,11,0,0,40
7259,27,373545,9,0,0,40
7260,17,172548,5,0,0,8
7261,46,28074,10,0,0,89
7262,58,127539,6,2407,0,25
7263,25,180246,13,0,1408,40
7264,34,377017,14,0,0,40
7265,41,144925,10,0,0,40
7266,51,156877,5,0,0,60
7267,19,153019,9,0,0,40
7268,47,32825,10,0,0,60
7269,46,114120,10,0,0,38
7270,36,92440,10,0,0,40
7271,42,32016,9,0,0,70
7272,51,165953,9,0,0,45
7273,21,96061,10,0,0,10
7274,50,106422,9,0,1485,37
7275,49,167281,9,0,0,40
7276,21,137895,10,0,0,40
7277,52,177487,9,0,0,40
7278,32,344696,10,0,0,40
7279,66,51415,11,4931,0,98
7280,36,134367,13,0,0,32
7281,40,289636,9,0,0,50
7282,30,165115,11,0,0,30
7283,20,206008,9,0,0,40
7284,22,149342,10,0,0,35
7285,48,90042,10,0,0,49
7286,22,495288,9,0,0,38
7287,22,234970,10,0,0,40
7288,51,123011,9,0,0,40
7289,36,260454,9,0,0,30
7290,19,39026,9,0,0,40
7291,22,278021,9,0,0,40
7292,47,159399,11,0,0,45
7293,34,340665,10,0,2057,35
7294,34,392518,9,0,0,40
7295,24,229826,13,0,0,20
7296,62,185503,14,0,0,50
7297,25,399117,3,0,0,40
7298,45,168232,9,0,0,56
7299,42,377322,11,0,0,40
7300,71,141742,9,1731,0,5
7301,39,31964,9,0,0,80
7302,45,29019,9,0,0,55
7303,67,183420,9,0,0,21
7304,36,305319,14,0,0,50
7305,35,182189,14,0,0,50
7306,39,257250,9,0,0,60
7307,60,269485,1,0,0,40
7308,32,182177,9,0,0,40
7309,38,179481,9,0,0,40
7310,27,199118,10,0,0,40
7311,46,33084,9,0,0,40
7312,53,185407,9,0,0,40
7313,38,177907,9,0,0,40
7314,40,145441,9,0,1485,40
7315,25,104830,13,0,0,15
7316,27,247507,9,0,0,40
7317,71,216601,7,0,0,40
7318,28,91670,13,0,0,40
7319,58,106740,9,0,0,40
7320,57,122562,6,0,0,60
7321,35,109133,9,3674,0,52
7322,35,196123,12,0,0,40
7323,55,123436,11,0,0,40
7324,56,42298,5,0,0,40
7325,44,297248,9,0,0,40
7326,23,117363,13,0,0,35
7327,41,79864,11,0,0,40
7328,51,190762,2,0,0,40
7329,46,155509,13,0,0,32
7330,45,163434,9,0,0,40
7331,35,153832,11,0,0,35
7332,53,147629,12,0,0,80
7333,33,488720,3,0,0,40
7334,49,169180,9,0,1876,35
7335,37,188763,13,0,0,45
7336,37,229647,9,0,0,42
7337,57,321456,9,0,0,20
7338,24,199698,12,0,0,48
7339,32,226010,9,0,0,60
7340,28,116298,4,0,0,45
7341,33,130057,12,0,0,45
7342,27,369188,13,0,0,90
7343,32,155193,9,0,0,55
7344,33,159574,6,0,0,40
7345,51,299353,10,0,0,56
7346,46,99971,9,0,0,56
7347,65,190160,13,99999,0,40
7348,67,283416,14,0,0,40
7349,60,224277,13,0,0,40
7350,30,111567,9,0,0,48
7351,53,151411,9,0,0,40
7352,34,346736,12,0,0,50
7353,26,264055,10,0,0,55
7354,22,309620,9,0,0,45
7355,39,224541,12,0,0,40
7356,46,235334,14,99999,0,60
7357,22,296158,6,0,0,40
7358,25,153997,6,0,0,40
7359,53,231482,9,0,0,50
7360,35,278553,13,0,0,38
7361,56,91251,9,0,0,20
7362,47,192053,4,0,0,55
7363,47,207120,9,0,0,44
7364,46,125892,13,0,1977,60
7365,34,186824,13,0,0,40
7366,45,200471,10,0,2415,40
7367,22,117779,13,0,0,50
7368,23,44793,9,0,0,50
7369,33,37646,13,0,0,60
7370,45,174127,10,0,0,40
7371,26,110103,9,0,1762,40
7372,20,74631,10,0,0,40
7373,32,211239,10,0,0,40
7374,26,157008,9,0,0,40
7375,35,90406,9,0,0,60
7376,27,199998,9,0,0,32
7377,73,132350,4,0,0,18
7378,61,233427,13,0,0,30
7379,52,71489,9,0,1579,40
7380,34,119411,10,0,0,40
7381,35,351772,10,0,0,60
7382,27,34254,13,0,0,40
7383,51,178693,13,0,0,50
7384,47,168262,10,0,0,60
7385,58,34169,10,3103,0,25
7386,31,328118,10,0,0,20
7387,39,122353,13,7688,0,50
7388,18,37315,10,0,0,50
7389,27,181916,10,0,0,40
7390,21,55465,12,0,0,15
7391,45,192203,9,15024,0,49
7392,26,91683,10,0,0,40
7393,18,39302,8,0,0,12
7394,27,171356,12,0,0,40
7395,53,197189,9,0,0,72
7396,47,112362,6,0,0,40
7397,21,228326,9,0,0,40
7398,32,307353,9,0,0,40
7399,44,172160,7,0,0,40
7400,62,234738,13,5013,0,50
7401,34,33117,9,0,0,40
7402,64,217380,15,0,2559,60
7403,36,157954,9,0,0,40
7404,53,164299,13,0,1887,65
7405,61,224981,6,0,0,18
7406,25,281209,9,0,0,40
7407,41,200479,9,0,0,48
7408,28,132750,9,0,0,20
7409,22,21154,9,0,1590,32
7410,34,189843,10,0,0,40
7411,21,116657,9,0,0,40
7412,52,113522,9,0,0,45
7413,53,176185,9,0,0,40
7414,90,227796,12,6097,0,45
7415,24,194891,11,0,0,40
7416,51,197189,9,0,0,40
7417,30,182191,13,2202,0,38
7418,47,242559,10,0,1408,40
7419,90,122348,15,20051,0,45
7420,44,40024,9,0,0,40
7421,43,225978,10,0,0,40
7422,18,407436,9,0,0,30
7423,60,119471,12,0,0,40
7424,33,249409,14,0,0,35
7425,38,217409,10,0,0,40
7426,48,148995,10,0,0,60
7427,50,200046,14,0,0,50
7428,37,215618,13,0,0,40
7429,21,280081,10,0,0,40
7430,46,340651,13,0,1977,60
7431,39,111000,14,0,0,35
7432,26,135521,11,0,0,28
7433,24,194102,13,0,0,40
7434,35,295127,10,0,0,50
7435,60,102310,12,0,0,45
7436,48,240175,7,0,0,22
7437,41,145441,9,0,0,40
7438,61,243019,1,0,0,40
7439,33,215596,5,0,0,40
7440,25,31350,10,0,0,40
7441,23,246965,10,0,0,40
7442,28,99838,13,0,0,38
7443,40,340797,10,0,0,40
7444,51,29937,9,0,0,20
7445,38,30056,10,0,0,40
7446,32,309903,6,0,0,25
7447,55,256984,10,0,0,40
7448,22,181723,10,0,0,30
7449,37,101020,13,4787,0,55
7450,44,106900,13,0,0,40
7451,24,195770,10,0,0,40
7452,49,102737,11,0,0,40
7453,35,191779,10,0,0,40
7454,56,99479,10,5013,0,46
7455,62,196891,13,0,0,40
7456,19,208066,10,0,0,40
7457,31,54341,9,0,0,45
7458,21,140001,10,0,0,30
7459,26,248220,9,0,0,40
7460,53,172962,15,0,0,40
7461,37,88215,14,0,0,40
7462,18,110142,7,0,0,15
7463,41,136986,10,0,0,40
7464,52,206775,9,0,0,40
7465,50,53497,9,0,0,40
7466,22,238534,10,0,0,20
7467,38,143123,9,0,0,40
7468,36,60269,13,0,0,40
7469,33,82623,9,4386,0,48
7470,40,99666,9,0,0,55
7471,61,95680,10,0,0,40
7472,44,208163,11,0,0,40
7473,41,369781,9,0,0,55
7474,17,311288,7,0,0,24
7475,42,152889,10,0,0,52
7476,38,160086,13,0,0,32
7477,34,117963,14,0,0,43
7478,33,186884,9,0,0,40
7479,41,313830,9,0,0,40
7480,31,212529,10,0,0,40
7481,41,124330,10,0,0,30
7482,53,104501,13,0,0,42
7483,41,43501,10,0,0,40
7484,24,83774,9,0,0,40
7485,37,216845,1,0,0,40
7486,45,168191,9,0,0,40
7487,62,166894,9,0,0,60
7488,31,110083,9,0,0,40
7489,55,194371,9,0,0,40
7490,36,125933,13,0,2258,40
7491,22,444554,13,0,0,50
7492,34,190228,10,0,0,40
7493,27,604045,13,27828,0,40
7494,36,241126,10,0,0,40
7495,38,168355,9,0,0,48
7496,48,158451,13,914,0,40
7497,50,141608,9,0,0,45
7498,36,33157,10,0,0,50
7499,45,187563,9,5013,0,45
7500,33,26252,12,0,0,40
7501,32,318647,9,0,0,36
7502,47,152572,9,0,0,40
7503,30,77634,9,0,0,40
7504,40,199513,14,0,1408,50
7505,19,260327,10,0,0,18
7506,23,437940,9,0,0,40
7507,54,137069,15,0,0,40
7508,34,32587,10,0,0,40
7509,47,193960,10,7298,0,45
7510,33,170651,13,0,1977,38
7511,68,186163,2,0,0,40
7512,39,114544,10,0,0,55
7513,28,159724,13,0,0,50
7514,63,697806,9,0,0,60
7515,34,140011,9,0,0,45
7516,53,411700,9,7298,0,40
7517,26,179633,10,0,0,40
7518,57,317690,14,7688,0,60
7519,45,213334,14,0,0,45
7520,41,165304,10,0,0,50
7521,57,192325,9,0,0,42
7522,53,385183,10,0,0,60
7523,33,232650,13,0,0,40
7524,47,182474,9,0,0,36
7525,37,119992,6,0,0,40
7526,26,376016,9,0,0,30
7527,39,144638,14,0,0,45
7528,48,113612,13,0,0,40
7529,65,106161,12,0,0,40
7530,36,48160,13,0,0,40
7531,30,55176,9,0,0,30
7532,21,291232,10,0,0,40
7533,55,250149,10,0,0,40
7534,62,221064,10,0,0,40
7535,27,87745,11,0,0,70
7536,35,97136,10,0,0,37
7537,18,632271,10,0,0,40
7538,18,295607,6,0,0,40
7539,84,163443,4,0,0,3
7540,78,213136,9,0,0,24
7541,23,107882,13,0,0,50
7542,35,214378,9,0,0,40
7543,24,236427,10,0,0,40
7544,28,34292,9,0,0,40
7545,33,204780,10,15024,0,40
7546,22,161508,10,0,0,40
7547,80,151959,9,0,0,15
7548,41,196001,9,0,0,20
7549,27,211259,14,0,0,40
7550,45,35136,13,0,0,40
7551,52,288353,13,99999,0,48
7552,48,93449,15,99999,0,40
7553,17,40432,6,0,0,4
7554,60,180632,8,0,0,40
7555,76,204113,9,7896,0,18
7556,22,336101,10,0,0,30
7557,34,235062,9,0,0,45
7558,49,312552,9,0,2002,70
7559,39,226947,4,0,0,40
7560,40,29393,9,0,0,40
7561,38,115376,10,0,0,40
7562,52,146574,15,0,0,40
7563,28,175389,12,0,0,40
7564,26,316688,10,0,0,40
7565,63,187919,13,0,0,40
7566,41,188436,9,0,0,20
7567,41,80666,10,0,0,50
7568,59,381965,9,0,1740,80
7569,31,192039,12,0,0,40
7570,34,181091,10,0,0,50
7571,40,50191,5,5455,0,40
7572,29,155256,13,0,0,40
7573,42,104973,9,0,0,40
7574,35,348771,9,0,0,40
7575,55,96415,9,0,0,35
7576,77,213136,16,0,0,40
7577,59,155259,10,0,0,20
7578,47,95155,13,0,0,43
7579,56,178787,9,0,0,40
7580,34,361497,7,0,0,40
7581,61,254890,9,0,0,40
7582,36,296478,9,0,0,40
7583,61,179791,9,0,0,40
7584,25,110010,9,0,0,40
7585,35,89622,9,0,0,40
7586,56,118614,9,0,0,40
7587,30,35683,13,0,0,40
7588,53,163815,7,0,2179,41
7589,49,175305,4,0,0,40
7590,33,96245,9,0,0,99
7591,27,201017,16,0,0,80
7592,48,95388,10,0,0,40
7593,42,249332,9,0,0,40
7594,27,194759,12,0,0,50
7595,61,260062,6,4416,0,38
7596,36,166213,9,0,0,40
7597,42,46743,10,0,0,25
7598,20,112387,6,0,0,40
7599,22,324685,5,0,0,32
7600,34,87943,4,0,0,48
7601,45,187510,14,0,0,40
7602,26,188703,14,0,0,40
7603,38,127961,13,7688,0,40
7604,34,200117,9,0,0,40
7605,40,142030,13,0,0,55
7606,30,226296,14,0,0,40
7607,27,239130,15,0,0,40
7608,24,165475,9,0,0,25
7609,46,328216,15,0,1902,45
7610,21,118023,10,0,0,35
7611,42,206066,14,0,0,45
7612,29,141005,10,0,0,24
7613,28,104870,11,0,0,48
7614,44,253250,14,0,0,54
7615,39,497788,12,0,0,50
7616,42,128354,13,0,0,40
7617,49,140782,6,0,0,40
7618,37,216129,9,0,0,45
7619,65,65757,9,0,0,40
7620,35,264758,10,0,0,40
7621,23,245361,10,0,0,35
7622,48,216689,9,0,0,40
7623,19,139517,7,0,0,25
7624,65,188903,9,6418,0,45
7625,18,170094,9,0,0,20
7626,53,108836,5,0,0,40
7627,27,189565,9,0,0,40
7628,46,347993,2,0,0,40
7629,49,187308,10,0,0,35
7630,27,136077,13,0,0,40
7631,25,165457,13,2463,0,40
7632,49,175428,10,0,0,40
7633,78,143574,10,0,0,5
7634,34,349148,15,0,0,40
7635,72,103990,14,0,0,12
7636,55,183884,9,0,0,50
7637,21,464484,9,0,0,40
7638,41,190786,11,7298,0,40
7639,30,348592,9,0,0,40
7640,25,177839,9,0,0,40
7641,32,152156,9,0,0,53
7642,55,141807,9,0,0,40
7643,47,188537,14,0,0,60
7644,43,203233,9,0,0,50
7645,51,28978,10,0,0,40
7646,53,116211,10,0,0,40
7647,18,97683,9,0,0,15
7648,19,283945,9,0,0,35
7649,43,115178,13,0,0,43
7650,48,77102,16,0,0,45
7651,23,132220,9,0,0,40
7652,53,129301,10,0,0,45
7653,22,187592,10,0,0,30
7654,34,312667,14,0,0,45
7655,36,206951,10,0,0,40
7656,27,587310,12,0,0,40
7657,76,328227,13,5556,0,13
7658,35,100634,10,0,0,40
7659,49,274200,9,0,0,72
7660,18,29582,7,0,0,50
7661,68,174812,9,0,0,15
7662,22,138513,13,0,0,15
7663,37,219137,4,0,0,44
7664,23,265148,13,0,0,55
7665,41,302606,9,0,0,40
7666,18,197600,7,0,0,20
7667,36,167415,9,0,0,40
7668,44,13769,10,0,0,40
7669,26,109390,9,0,0,40
7670,36,218188,9,0,0,32
7671,49,167159,10,0,0,40
7672,72,128529,9,0,0,28
7673,22,200973,12,0,0,12
7674,22,118235,9,0,0,55
7675,23,250165,13,594,0,40
7676,47,269620,10,0,0,40
7677,46,212162,3,0,0,40
7678,25,147638,13,0,0,40
7679,42,304605,10,0,0,40
7680,45,165267,5,0,0,40
7681,28,122037,13,0,0,55
7682,63,165611,13,0,0,35
7683,21,262634,4,0,0,36
7684,46,280766,9,0,0,40
7685,21,226668,11,0,0,40
7686,37,130200,9,0,0,70
7687,17,98005,7,0,0,20
7688,47,308857,13,0,0,50
7689,51,108914,9,0,0,40
7690,64,210464,14,0,0,40
7691,30,172748,9,0,0,40
7692,27,192140,9,0,0,20
7693,21,126568,9,0,0,40
7694,50,179339,9,0,0,45
7695,43,31621,10,0,0,20
7696,39,365009,13,0,0,40
7697,20,344698,10,0,0,30
7698,42,159911,9,0,0,24
7699,25,389456,10,0,0,30
7700,48,167472,10,0,0,40
7701,17,201412,6,594,0,5
7702,26,331861,13,0,0,60
7703,58,97541,14,0,0,46
7704,34,71865,5,0,0,40
7705,29,196564,9,0,0,40
7706,19,218956,10,0,0,20
7707,27,37359,13,0,0,40
7708,41,184630,13,4416,0,40
7709,17,161955,7,0,0,30
7710,24,200089,9,0,0,40
7711,39,193026,16,0,0,55
7712,72,336423,3,0,0,40
7713,52,184529,9,0,0,40
7714,30,153876,12,0,0,53
7715,22,269687,10,0,0,35
7716,27,153805,10,0,0,45
7717,43,151504,9,0,0,40
7718,45,330087,12,0,0,40
7719,59,164970,9,0,0,60
7720,23,239539,10,0,0,40
7721,55,50215,11,0,0,42
7722,51,80123,10,0,0,35
7723,54,55139,13,0,0,43
7724,44,276096,10,0,0,45
7725,41,222813,12,0,0,45
7726,24,172232,9,0,0,42
7727,54,386773,10,0,0,60
7728,38,87556,10,0,0,40
7729,38,169926,13,0,0,21
7730,41,104196,14,0,0,50
7731,34,320027,9,0,0,50
7732,59,116637,9,0,0,40
7733,33,307640,11,0,0,40
7734,69,138386,9,1409,0,35
7735,25,269015,9,0,0,40
7736,30,90308,1,0,0,28
7737,41,39581,9,4101,0,40
7738,49,241688,9,0,0,60
7739,22,467759,9,0,0,48
7740,39,303677,10,0,0,15
7741,56,47392,11,0,0,40
7742,37,97925,9,0,0,40
7743,18,243240,10,0,0,15
7744,29,472344,3,0,0,40
7745,41,177054,9,0,0,40
7746,43,212206,11,0,0,40
7747,34,244147,9,0,0,40
7748,29,167336,10,0,0,50
7749,43,135060,14,0,0,50
7750,49,52184,9,0,0,40
7751,31,159187,10,0,0,25
7752,35,22494,13,0,0,50
7753,36,219745,9,0,0,40
7754,67,113323,14,0,0,41
7755,36,181099,16,0,0,40
7756,26,216741,9,0,0,40
7757,51,106365,12,0,0,40
7758,45,124973,10,0,0,30
7759,37,73199,9,0,0,40
7760,49,362679,11,0,0,9
7761,29,197222,13,0,0,40
7762,56,33115,9,0,0,40
7763,42,37997,13,0,0,40
7764,47,162067,14,0,0,40
7765,35,133839,10,0,0,40
7766,33,398874,13,0,0,40
7767,26,289224,13,0,0,40
7768,19,261259,10,0,0,35
7769,61,438587,3,0,0,40
7770,31,271162,7,0,0,40
7771,66,115880,9,0,0,24
7772,21,29810,10,0,0,40
7773,19,277695,1,0,0,50
7774,35,277347,9,0,0,55
7775,43,220445,9,0,0,40
7776,29,231507,9,0,0,35
7777,28,184477,11,0,0,60
7778,24,174714,10,0,0,45
7779,24,118792,10,0,0,12
7780,46,274689,12,0,0,40
7781,24,148315,9,0,0,45
7782,24,99844,14,0,0,60
7783,36,143437,13,0,0,40
7784,22,114357,10,0,0,55
7785,46,427055,10,0,0,40
7786,68,137518,9,0,0,33
7787,33,183125,9,0,0,45
7788,28,269317,9,0,0,42
7789,46,107682,9,0,0,38
7790,30,159589,13,0,1848,50
7791,50,46401,13,0,0,20
7792,69,164754,9,0,0,20
7793,63,109446,9,0,0,40
7794,33,314068,11,0,0,40
7795,22,242138,9,0,0,40
7796,39,203070,10,0,0,40
7797,39,266960,10,0,0,25
7798,29,239511,10,0,0,50
7799,65,244749,9,0,0,20
7800,23,244698,3,0,0,35
7801,25,207258,5,0,0,40
7802,61,111563,7,0,0,27
7803,50,233149,11,0,0,50
7804,61,166789,14,0,2246,50
7805,54,22743,13,99999,0,70
7806,41,180599,14,0,0,50
7807,38,28738,10,0,0,40
7808,38,259846,9,0,0,60
7809,24,158950,13,0,0,45
7810,23,185948,9,0,0,40
7811,67,187553,4,0,0,40
7812,49,169092,10,5178,0,40
7813,40,129298,9,0,0,40
7814,36,120204,9,0,0,40
7815,49,229337,9,0,0,40
7816,43,183674,8,0,0,25
7817,34,538243,10,0,0,40
7818,38,108947,9,2174,0,40
7819,35,128516,9,0,0,45
7820,28,147560,10,0,0,40
7821,36,131808,9,4386,0,40
7822,33,234537,9,0,0,40
7823,46,165160,13,0,0,40
7824,51,90275,9,0,0,45
7825,26,143583,14,0,0,40
7826,27,210020,9,0,0,40
7827,26,135603,14,0,0,48
7828,59,441227,14,7298,0,50
7829,38,341943,9,0,0,40
7830,64,38274,4,0,0,40
7831,35,327435,10,0,0,45
7832,27,175262,10,0,0,40
7833,24,376474,9,0,0,65
7834,38,171150,4,3781,0,78
7835,32,459465,9,0,0,40
7836,37,188391,12,0,0,60
7837,37,196373,9,0,0,40
7838,28,122913,9,0,0,40
7839,35,37314,16,0,0,55
7840,37,198492,9,0,0,40
7841,47,20946,13,0,0,40
7842,20,281608,10,0,0,50
7843,31,213643,14,0,1590,60
7844,18,39222,7,0,0,30
7845,23,208238,6,0,0,20
7846,53,261207,9,0,0,40
7847,36,131192,9,0,0,40
7848,75,148214,9,0,0,25
7849,54,155965,9,0,0,56
7850,25,269004,11,0,0,40
7851,47,97883,9,0,0,48
7852,52,177942,9,0,0,40
7853,38,360494,15,0,0,50
7854,45,45136,15,99999,0,60
7855,28,173483,13,5013,0,20
7856,19,205953,9,0,0,20
7857,41,169823,15,0,0,46
7858,18,99591,7,0,0,16
7859,42,32627,9,0,0,40
7860,30,378009,9,0,0,40
7861,48,233511,9,0,0,40
7862,51,173987,9,0,0,40
7863,45,162302,9,0,0,30
7864,24,192812,14,0,0,40
7865,65,217661,9,0,2246,40
7866,61,353031,9,0,0,60
7867,21,155483,10,0,0,40
7868,41,274158,10,0,0,30
7869,35,26987,13,0,1876,45
7870,49,68493,9,0,0,40
7871,19,257421,10,0,0,15
7872,26,38257,9,0,0,20
7873,22,175586,9,0,0,20
7874,49,316323,9,0,0,48
7875,36,117802,11,0,0,40
7876,18,454950,10,0,0,40
7877,17,284277,7,1055,0,20
7878,32,90409,10,0,0,20
7879,43,248094,9,0,0,44
7880,29,138692,9,0,0,40
7881,46,173938,14,15024,0,50
7882,65,146722,8,0,0,10
7883,31,145439,9,0,0,40
7884,24,324445,9,0,0,40
7885,32,176410,9,0,0,38
7886,25,129275,9,0,0,40
7887,28,399123,9,0,0,40
7888,51,76044,14,4787,0,35
7889,28,87632,10,0,0,43
7890,33,269605,9,0,0,32
7891,46,37718,12,0,1977,50
7892,70,162659,4,0,0,8
7893,45,277434,13,0,0,50
7894,28,209205,10,0,0,44
7895,75,34235,9,2964,0,14
7896,41,141186,9,0,0,40
7897,48,123681,10,0,0,40
7898,31,174215,9,0,0,35
7899,17,96354,7,0,0,40
7900,64,109108,9,0,0,20
7901,37,107302,10,0,0,50
7902,51,250054,10,0,0,40
7903,51,50459,14,0,1740,40
7904,57,22975,14,0,0,40
7905,29,97189,11,0,0,40
7906,28,238859,9,0,0,20
7907,26,239303,13,3942,0,7
7908,33,310655,14,0,0,45
7909,42,276218,13,0,0,38
7910,30,94235,13,0,1977,50
7911,45,135339,10,0,0,45
7912,20,199703,9,0,0,28
7913,36,52532,9,0,0,40
7914,64,186376,13,5178,0,40
7915,29,229124,9,0,0,48
7916,18,152508,7,0,0,20
